"startYear","endYear","genderConceptId","startAge","endAge","population","country","location"
1996,1996,8532,77,77,58970,"KOR","KOR"
1997,1997,8507,77,77,35007,"KOR","KOR"
1997,1997,8532,77,77,62544,"KOR","KOR"
1998,1998,8507,77,77,36716,"KOR","KOR"
1998,1998,8532,77,77,67393,"KOR","KOR"
1999,1999,8507,77,77,40712,"KOR","KOR"
1999,1999,8532,77,77,75866,"KOR","KOR"
2000,2000,8507,77,77,43929,"KOR","KOR"
2000,2000,8532,77,77,82932,"KOR","KOR"
2001,2001,8507,77,77,43128,"KOR","KOR"
2001,2001,8532,77,77,78028,"KOR","KOR"
2002,2002,8507,77,77,41890,"KOR","KOR"
2002,2002,8532,77,77,76846,"KOR","KOR"
2003,2003,8507,77,77,42187,"KOR","KOR"
2003,2003,8532,77,77,81371,"KOR","KOR"
2004,2004,8507,77,77,45622,"KOR","KOR"
2004,2004,8532,77,77,88029,"KOR","KOR"
2005,2005,8507,77,77,50285,"KOR","KOR"
2005,2005,8532,77,77,97498,"KOR","KOR"
2006,2006,8507,77,77,54278,"KOR","KOR"
2006,2006,8532,77,77,102957,"KOR","KOR"
2007,2007,8507,77,77,56356,"KOR","KOR"
2007,2007,8532,77,77,107796,"KOR","KOR"
2008,2008,8507,77,77,57816,"KOR","KOR"
2008,2008,8532,77,77,109676,"KOR","KOR"
2009,2009,8507,77,77,65284,"KOR","KOR"
2009,2009,8532,77,77,116384,"KOR","KOR"
2010,2010,8507,77,77,73054,"KOR","KOR"
2010,2010,8532,77,77,124765,"KOR","KOR"
2011,2011,8507,77,77,80671,"KOR","KOR"
2011,2011,8532,77,77,133130,"KOR","KOR"
2012,2012,8507,77,77,90952,"KOR","KOR"
2012,2012,8532,77,77,145531,"KOR","KOR"
2013,2013,8507,77,77,97221,"KOR","KOR"
2013,2013,8532,77,77,151464,"KOR","KOR"
2014,2014,8507,77,77,101828,"KOR","KOR"
2014,2014,8532,77,77,154153,"KOR","KOR"
2015,2015,8507,77,77,108307,"KOR","KOR"
2015,2015,8532,77,77,160229,"KOR","KOR"
2016,2016,8507,77,77,117527,"KOR","KOR"
2016,2016,8532,77,77,170768,"KOR","KOR"
2017,2017,8507,77,77,120882,"KOR","KOR"
2017,2017,8532,77,77,172940,"KOR","KOR"
2018,2018,8507,77,77,126589,"KOR","KOR"
2018,2018,8532,77,77,177178,"KOR","KOR"
1993,1993,8507,78,78,24265,"KOR","KOR"
1993,1993,8532,78,78,50038,"KOR","KOR"
1994,1994,8507,78,78,26004,"KOR","KOR"
1994,1994,8532,78,78,53355,"KOR","KOR"
1995,1995,8507,78,78,28663,"KOR","KOR"
1995,1995,8532,78,78,57632,"KOR","KOR"
1996,1996,8507,78,78,29078,"KOR","KOR"
1996,1996,8532,78,78,56674,"KOR","KOR"
1997,1997,8507,78,78,29925,"KOR","KOR"
1997,1997,8532,78,78,55879,"KOR","KOR"
1998,1998,8507,78,78,32195,"KOR","KOR"
1998,1998,8532,78,78,59354,"KOR","KOR"
1999,1999,8507,78,78,33745,"KOR","KOR"
1999,1999,8532,78,78,63997,"KOR","KOR"
2000,2000,8507,78,78,37407,"KOR","KOR"
2000,2000,8532,78,78,72109,"KOR","KOR"
2001,2001,8507,78,78,40571,"KOR","KOR"
2001,2001,8532,78,78,79052,"KOR","KOR"
2002,2002,8507,78,78,39937,"KOR","KOR"
2002,2002,8532,78,78,74471,"KOR","KOR"
2003,2003,8507,78,78,38821,"KOR","KOR"
2003,2003,8532,78,78,73304,"KOR","KOR"
2004,2004,8507,78,78,39237,"KOR","KOR"
2004,2004,8532,78,78,77880,"KOR","KOR"
2005,2005,8507,78,78,42582,"KOR","KOR"
2005,2005,8532,78,78,84573,"KOR","KOR"
2006,2006,8507,78,78,47014,"KOR","KOR"
2006,2006,8532,78,78,93828,"KOR","KOR"
2007,2007,8507,78,78,50857,"KOR","KOR"
2007,2007,8532,78,78,99278,"KOR","KOR"
2008,2008,8507,78,78,52945,"KOR","KOR"
2008,2008,8532,78,78,104193,"KOR","KOR"
2009,2009,8507,78,78,54478,"KOR","KOR"
2009,2009,8532,78,78,106307,"KOR","KOR"
2010,2010,8507,78,78,61617,"KOR","KOR"
2010,2010,8532,78,78,112964,"KOR","KOR"
2011,2011,8507,78,78,69032,"KOR","KOR"
2011,2011,8532,78,78,121194,"KOR","KOR"
2012,2012,8507,78,78,76368,"KOR","KOR"
2012,2012,8532,78,78,129480,"KOR","KOR"
2013,2013,8507,78,78,86213,"KOR","KOR"
2013,2013,8532,78,78,141736,"KOR","KOR"
2014,2014,8507,78,78,92488,"KOR","KOR"
2014,2014,8532,78,78,147720,"KOR","KOR"
2015,2015,8507,78,78,97062,"KOR","KOR"
2015,2015,8532,78,78,150467,"KOR","KOR"
2016,2016,8507,78,78,103313,"KOR","KOR"
2016,2016,8532,78,78,156513,"KOR","KOR"
2017,2017,8507,78,78,112386,"KOR","KOR"
2017,2017,8532,78,78,166974,"KOR","KOR"
2018,2018,8507,78,78,115726,"KOR","KOR"
2018,2018,8532,78,78,169248,"KOR","KOR"
1993,1993,8507,79,79,21299,"KOR","KOR"
1993,1993,8532,79,79,46758,"KOR","KOR"
1994,1994,8507,79,79,21882,"KOR","KOR"
1994,1994,8532,79,79,47044,"KOR","KOR"
1995,1995,8507,79,79,23396,"KOR","KOR"
1995,1995,8532,79,79,50082,"KOR","KOR"
1996,1996,8507,79,79,25858,"KOR","KOR"
1996,1996,8532,79,79,54216,"KOR","KOR"
1997,1997,8507,79,79,26395,"KOR","KOR"
1997,1997,8532,79,79,53466,"KOR","KOR"
1998,1998,8507,79,79,27281,"KOR","KOR"
1998,1998,8532,79,79,52668,"KOR","KOR"
1999,1999,8507,79,79,29423,"KOR","KOR"
1999,1999,8532,79,79,55986,"KOR","KOR"
2000,2000,8507,79,79,30795,"KOR","KOR"
2000,2000,8532,79,79,60558,"KOR","KOR"
2001,2001,8507,79,79,34169,"KOR","KOR"
2001,2001,8532,79,79,68381,"KOR","KOR"
2002,2002,8507,79,79,37241,"KOR","KOR"
2002,2002,8532,79,79,74990,"KOR","KOR"
2003,2003,8507,79,79,36774,"KOR","KOR"
2003,2003,8532,79,79,70655,"KOR","KOR"
2004,2004,8507,79,79,35789,"KOR","KOR"
2004,2004,8532,79,79,69736,"KOR","KOR"
2005,2005,8507,79,79,36324,"KOR","KOR"
2005,2005,8532,79,79,74354,"KOR","KOR"
2006,2006,8507,79,79,39530,"KOR","KOR"
2006,2006,8532,79,79,81047,"KOR","KOR"
2007,2007,8507,79,79,43732,"KOR","KOR"
2007,2007,8532,79,79,90098,"KOR","KOR"
2008,2008,8507,79,79,47479,"KOR","KOR"
2008,2008,8532,79,79,95494,"KOR","KOR"
2009,2009,8507,79,79,49513,"KOR","KOR"
2009,2009,8532,79,79,100521,"KOR","KOR"
2010,2010,8507,79,79,51040,"KOR","KOR"
2010,2010,8532,79,79,102705,"KOR","KOR"
2011,2011,8507,79,79,57903,"KOR","KOR"
2011,2011,8532,79,79,109286,"KOR","KOR"
2012,2012,8507,79,79,64981,"KOR","KOR"
2012,2012,8532,79,79,117413,"KOR","KOR"
2013,2013,8507,79,79,71973,"KOR","KOR"
2013,2013,8532,79,79,125517,"KOR","KOR"
2014,2014,8507,79,79,81402,"KOR","KOR"
2014,2014,8532,79,79,137692,"KOR","KOR"
2015,2015,8507,79,79,87506,"KOR","KOR"
2015,2015,8532,79,79,143684,"KOR","KOR"
2016,2016,8507,79,79,92005,"KOR","KOR"
2016,2016,8532,79,79,146440,"KOR","KOR"
2017,2017,8507,79,79,98188,"KOR","KOR"
2017,2017,8532,79,79,152558,"KOR","KOR"
2018,2018,8507,79,79,106969,"KOR","KOR"
2018,2018,8532,79,79,162853,"KOR","KOR"
1993,1993,8507,80,80,NA,"KOR","KOR"
1993,1993,8532,80,80,NA,"KOR","KOR"
1994,1994,8507,80,80,NA,"KOR","KOR"
1994,1994,8532,80,80,NA,"KOR","KOR"
1995,1995,8507,80,80,NA,"KOR","KOR"
1995,1995,8532,80,80,NA,"KOR","KOR"
1996,1996,8507,80,80,21039,"KOR","KOR"
1996,1996,8532,80,80,46780,"KOR","KOR"
1997,1997,8507,80,80,23320,"KOR","KOR"
1997,1997,8532,80,80,50762,"KOR","KOR"
1998,1998,8507,80,80,23781,"KOR","KOR"
1998,1998,8532,80,80,50089,"KOR","KOR"
1999,1999,8507,80,80,24648,"KOR","KOR"
1999,1999,8532,80,80,49348,"KOR","KOR"
2000,2000,8507,80,80,26633,"KOR","KOR"
2000,2000,8532,80,80,52479,"KOR","KOR"
2001,2001,8507,80,80,27932,"KOR","KOR"
2001,2001,8532,80,80,56923,"KOR","KOR"
2002,2002,8507,80,80,31020,"KOR","KOR"
2002,2002,8532,80,80,64337,"KOR","KOR"
2003,2003,8507,80,80,33934,"KOR","KOR"
2003,2003,8532,80,80,70646,"KOR","KOR"
2004,2004,8507,80,80,33671,"KOR","KOR"
2004,2004,8532,80,80,66770,"KOR","KOR"
2005,2005,8507,80,80,32852,"KOR","KOR"
2005,2005,8532,80,80,66081,"KOR","KOR"
2006,2006,8507,80,80,33429,"KOR","KOR"
2006,2006,8532,80,80,70701,"KOR","KOR"
2007,2007,8507,80,80,36470,"KOR","KOR"
2007,2007,8532,80,80,77328,"KOR","KOR"
2008,2008,8507,80,80,40421,"KOR","KOR"
2008,2008,8532,80,80,86192,"KOR","KOR"
2009,2009,8507,80,80,44023,"KOR","KOR"
2009,2009,8532,80,80,91612,"KOR","KOR"
2010,2010,8507,80,80,45997,"KOR","KOR"
2010,2010,8532,80,80,96504,"KOR","KOR"
2011,2011,8507,80,80,47509,"KOR","KOR"
2011,2011,8532,80,80,98737,"KOR","KOR"
2012,2012,8507,80,80,54017,"KOR","KOR"
2012,2012,8532,80,80,105256,"KOR","KOR"
2013,2013,8507,80,80,60836,"KOR","KOR"
2013,2013,8532,80,80,113200,"KOR","KOR"
2014,2014,8507,80,80,67593,"KOR","KOR"
2014,2014,8532,80,80,121303,"KOR","KOR"
2015,2015,8507,80,80,76479,"KOR","KOR"
2015,2015,8532,80,80,133303,"KOR","KOR"
2016,2016,8507,80,80,82389,"KOR","KOR"
2016,2016,8532,80,80,139280,"KOR","KOR"
2017,2017,8507,80,80,86858,"KOR","KOR"
2017,2017,8532,80,80,142166,"KOR","KOR"
2018,2018,8507,80,80,92822,"KOR","KOR"
2018,2018,8532,80,80,148187,"KOR","KOR"
1993,1993,8507,81,81,NA,"KOR","KOR"
1993,1993,8532,81,81,NA,"KOR","KOR"
1994,1994,8507,81,81,NA,"KOR","KOR"
1994,1994,8532,81,81,NA,"KOR","KOR"
1995,1995,8507,81,81,NA,"KOR","KOR"
1995,1995,8532,81,81,NA,"KOR","KOR"
1996,1996,8507,81,81,17384,"KOR","KOR"
1996,1996,8532,81,81,40629,"KOR","KOR"
1997,1997,8507,81,81,18749,"KOR","KOR"
1997,1997,8532,81,81,43386,"KOR","KOR"
1998,1998,8507,81,81,20818,"KOR","KOR"
1998,1998,8532,81,81,47139,"KOR","KOR"
1999,1999,8507,81,81,21268,"KOR","KOR"
1999,1999,8532,81,81,46596,"KOR","KOR"
2000,2000,8507,81,81,22079,"KOR","KOR"
2000,2000,8532,81,81,45865,"KOR","KOR"
2001,2001,8507,81,81,23935,"KOR","KOR"
2001,2001,8532,81,81,48940,"KOR","KOR"
2002,2002,8507,81,81,25176,"KOR","KOR"
2002,2002,8532,81,81,53205,"KOR","KOR"
2003,2003,8507,81,81,28067,"KOR","KOR"
2003,2003,8532,81,81,60230,"KOR","KOR"
2004,2004,8507,81,81,30848,"KOR","KOR"
2004,2004,8532,81,81,66410,"KOR","KOR"
2005,2005,8507,81,81,30657,"KOR","KOR"
2005,2005,8532,81,81,62943,"KOR","KOR"
2006,2006,8507,81,81,29946,"KOR","KOR"
2006,2006,8532,81,81,62344,"KOR","KOR"
2007,2007,8507,81,81,30566,"KOR","KOR"
2007,2007,8532,81,81,66907,"KOR","KOR"
2008,2008,8507,81,81,33394,"KOR","KOR"
2008,2008,8532,81,81,73568,"KOR","KOR"
2009,2009,8507,81,81,37162,"KOR","KOR"
2009,2009,8532,81,81,82222,"KOR","KOR"
2010,2010,8507,81,81,40644,"KOR","KOR"
2010,2010,8532,81,81,87504,"KOR","KOR"
2011,2011,8507,81,81,42521,"KOR","KOR"
2011,2011,8532,81,81,92347,"KOR","KOR"
2012,2012,8507,81,81,43935,"KOR","KOR"
2012,2012,8532,81,81,94559,"KOR","KOR"
2013,2013,8507,81,81,50062,"KOR","KOR"
2013,2013,8532,81,81,100939,"KOR","KOR"
2014,2014,8507,81,81,56604,"KOR","KOR"
2014,2014,8532,81,81,108808,"KOR","KOR"
2015,2015,8507,81,81,63065,"KOR","KOR"
2015,2015,8532,81,81,116776,"KOR","KOR"
2016,2016,8507,81,81,71466,"KOR","KOR"
2016,2016,8532,81,81,128495,"KOR","KOR"
2017,2017,8507,81,81,77154,"KOR","KOR"
2017,2017,8532,81,81,134474,"KOR","KOR"
2018,2018,8507,81,81,81510,"KOR","KOR"
2018,2018,8532,81,81,137457,"KOR","KOR"
1993,1993,8507,82,82,NA,"KOR","KOR"
1993,1993,8532,82,82,NA,"KOR","KOR"
1994,1994,8507,82,82,NA,"KOR","KOR"
1994,1994,8532,82,82,NA,"KOR","KOR"
1995,1995,8507,82,82,NA,"KOR","KOR"
1995,1995,8532,82,82,NA,"KOR","KOR"
1996,1996,8507,82,82,14865,"KOR","KOR"
1996,1996,8532,82,82,36997,"KOR","KOR"
1997,1997,8507,82,82,15324,"KOR","KOR"
1997,1997,8532,82,82,37318,"KOR","KOR"
1998,1998,8507,82,82,16559,"KOR","KOR"
1998,1998,8532,82,82,39923,"KOR","KOR"
1999,1999,8507,82,82,18381,"KOR","KOR"
1999,1999,8532,82,82,43367,"KOR","KOR"
2000,2000,8507,82,82,18818,"KOR","KOR"
2000,2000,8532,82,82,42851,"KOR","KOR"
2001,2001,8507,82,82,19686,"KOR","KOR"
2001,2001,8532,82,82,42386,"KOR","KOR"
2002,2002,8507,82,82,21412,"KOR","KOR"
2002,2002,8532,82,82,45299,"KOR","KOR"
2003,2003,8507,82,82,22556,"KOR","KOR"
2003,2003,8532,82,82,49324,"KOR","KOR"
2004,2004,8507,82,82,25229,"KOR","KOR"
2004,2004,8532,82,82,56106,"KOR","KOR"
2005,2005,8507,82,82,27886,"KOR","KOR"
2005,2005,8532,82,82,62095,"KOR","KOR"
2006,2006,8507,82,82,27734,"KOR","KOR"
2006,2006,8532,82,82,59005,"KOR","KOR"
2007,2007,8507,82,82,27016,"KOR","KOR"
2007,2007,8532,82,82,58551,"KOR","KOR"
2008,2008,8507,82,82,27636,"KOR","KOR"
2008,2008,8532,82,82,63054,"KOR","KOR"
2009,2009,8507,82,82,30398,"KOR","KOR"
2009,2009,8532,82,82,69683,"KOR","KOR"
2010,2010,8507,82,82,34009,"KOR","KOR"
2010,2010,8532,82,82,78065,"KOR","KOR"
2011,2011,8507,82,82,37282,"KOR","KOR"
2011,2011,8532,82,82,83170,"KOR","KOR"
2012,2012,8507,82,82,38991,"KOR","KOR"
2012,2012,8532,82,82,87857,"KOR","KOR"
2013,2013,8507,82,82,40364,"KOR","KOR"
2013,2013,8532,82,82,90143,"KOR","KOR"
2014,2014,8507,82,82,46242,"KOR","KOR"
2014,2014,8532,82,82,96522,"KOR","KOR"
2015,2015,8507,82,82,52372,"KOR","KOR"
2015,2015,8532,82,82,104164,"KOR","KOR"
2016,2016,8507,82,82,58439,"KOR","KOR"
2016,2016,8532,82,82,111906,"KOR","KOR"
2017,2017,8507,82,82,66397,"KOR","KOR"
2017,2017,8532,82,82,123332,"KOR","KOR"
2018,2018,8507,82,82,71705,"KOR","KOR"
2018,2018,8532,82,82,129234,"KOR","KOR"
1993,1993,8507,83,83,NA,"KOR","KOR"
1993,1993,8532,83,83,NA,"KOR","KOR"
1994,1994,8507,83,83,NA,"KOR","KOR"
1994,1994,8532,83,83,NA,"KOR","KOR"
1995,1995,8507,83,83,NA,"KOR","KOR"
1995,1995,8532,83,83,NA,"KOR","KOR"
1996,1996,8507,83,83,12678,"KOR","KOR"
1996,1996,8532,83,83,33580,"KOR","KOR"
1997,1997,8507,83,83,12952,"KOR","KOR"
1997,1997,8532,83,83,33712,"KOR","KOR"
1998,1998,8507,83,83,13368,"KOR","KOR"
1998,1998,8532,83,83,34082,"KOR","KOR"
1999,1999,8507,83,83,14465,"KOR","KOR"
1999,1999,8532,83,83,36369,"KOR","KOR"
2000,2000,8507,83,83,16014,"KOR","KOR"
2000,2000,8532,83,83,39463,"KOR","KOR"
2001,2001,8507,83,83,16512,"KOR","KOR"
2001,2001,8532,83,83,39147,"KOR","KOR"
2002,2002,8507,83,83,17390,"KOR","KOR"
2002,2002,8532,83,83,38797,"KOR","KOR"
2003,2003,8507,83,83,18993,"KOR","KOR"
2003,2003,8532,83,83,41601,"KOR","KOR"
2004,2004,8507,83,83,20076,"KOR","KOR"
2004,2004,8532,83,83,45441,"KOR","KOR"
2005,2005,8507,83,83,22539,"KOR","KOR"
2005,2005,8532,83,83,51907,"KOR","KOR"
2006,2006,8507,83,83,25017,"KOR","KOR"
2006,2006,8532,83,83,57711,"KOR","KOR"
2007,2007,8507,83,83,24854,"KOR","KOR"
2007,2007,8532,83,83,54963,"KOR","KOR"
2008,2008,8507,83,83,24230,"KOR","KOR"
2008,2008,8532,83,83,54749,"KOR","KOR"
2009,2009,8507,83,83,24967,"KOR","KOR"
2009,2009,8532,83,83,59225,"KOR","KOR"
2010,2010,8507,83,83,27548,"KOR","KOR"
2010,2010,8532,83,83,65631,"KOR","KOR"
2011,2011,8507,83,83,30858,"KOR","KOR"
2011,2011,8532,83,83,73660,"KOR","KOR"
2012,2012,8507,83,83,33896,"KOR","KOR"
2012,2012,8532,83,83,78554,"KOR","KOR"
2013,2013,8507,83,83,35504,"KOR","KOR"
2013,2013,8532,83,83,83083,"KOR","KOR"
2014,2014,8507,83,83,36884,"KOR","KOR"
2014,2014,8532,83,83,85466,"KOR","KOR"
2015,2015,8507,83,83,42389,"KOR","KOR"
2015,2015,8532,83,83,91694,"KOR","KOR"
2016,2016,8507,83,83,48100,"KOR","KOR"
2016,2016,8532,83,83,99122,"KOR","KOR"
2017,2017,8507,83,83,53799,"KOR","KOR"
2017,2017,8532,83,83,106668,"KOR","KOR"
2018,2018,8507,83,83,61128,"KOR","KOR"
2018,2018,8532,83,83,117595,"KOR","KOR"
1993,1993,8507,84,84,NA,"KOR","KOR"
1993,1993,8532,84,84,NA,"KOR","KOR"
1994,1994,8507,84,84,NA,"KOR","KOR"
1994,1994,8532,84,84,NA,"KOR","KOR"
1995,1995,8507,84,84,NA,"KOR","KOR"
1995,1995,8532,84,84,NA,"KOR","KOR"
1996,1996,8507,84,84,10805,"KOR","KOR"
1996,1996,8532,84,84,29709,"KOR","KOR"
1997,1997,8507,84,84,10987,"KOR","KOR"
1997,1997,8532,84,84,30229,"KOR","KOR"
1998,1998,8507,84,84,11232,"KOR","KOR"
1998,1998,8532,84,84,30484,"KOR","KOR"
1999,1999,8507,84,84,11568,"KOR","KOR"
1999,1999,8532,84,84,30867,"KOR","KOR"
2000,2000,8507,84,84,12484,"KOR","KOR"
2000,2000,8532,84,84,32816,"KOR","KOR"
2001,2001,8507,84,84,13898,"KOR","KOR"
2001,2001,8532,84,84,35659,"KOR","KOR"
2002,2002,8507,84,84,14361,"KOR","KOR"
2002,2002,8532,84,84,35440,"KOR","KOR"
2003,2003,8507,84,84,15179,"KOR","KOR"
2003,2003,8532,84,84,35174,"KOR","KOR"
2004,2004,8507,84,84,16684,"KOR","KOR"
2004,2004,8532,84,84,37911,"KOR","KOR"
2005,2005,8507,84,84,17709,"KOR","KOR"
2005,2005,8532,84,84,41673,"KOR","KOR"
2006,2006,8507,84,84,19985,"KOR","KOR"
2006,2006,8532,84,84,47808,"KOR","KOR"
2007,2007,8507,84,84,22266,"KOR","KOR"
2007,2007,8532,84,84,53315,"KOR","KOR"
2008,2008,8507,84,84,22125,"KOR","KOR"
2008,2008,8532,84,84,50970,"KOR","KOR"
2009,2009,8507,84,84,21546,"KOR","KOR"
2009,2009,8532,84,84,50949,"KOR","KOR"
2010,2010,8507,84,84,22288,"KOR","KOR"
2010,2010,8532,84,84,55254,"KOR","KOR"
2011,2011,8507,84,84,24718,"KOR","KOR"
2011,2011,8532,84,84,61319,"KOR","KOR"
2012,2012,8507,84,84,27684,"KOR","KOR"
2012,2012,8532,84,84,68937,"KOR","KOR"
2013,2013,8507,84,84,30538,"KOR","KOR"
2013,2013,8532,84,84,73671,"KOR","KOR"
2014,2014,8507,84,84,32136,"KOR","KOR"
2014,2014,8532,84,84,78121,"KOR","KOR"
2015,2015,8507,84,84,33502,"KOR","KOR"
2015,2015,8532,84,84,80495,"KOR","KOR"
2016,2016,8507,84,84,38659,"KOR","KOR"
2016,2016,8532,84,84,86531,"KOR","KOR"
2017,2017,8507,84,84,43902,"KOR","KOR"
2017,2017,8532,84,84,93737,"KOR","KOR"
2018,2018,8507,84,84,49064,"KOR","KOR"
2018,2018,8532,84,84,100936,"KOR","KOR"
1993,1993,8507,85,85,NA,"KOR","KOR"
1993,1993,8532,85,85,NA,"KOR","KOR"
1994,1994,8507,85,85,NA,"KOR","KOR"
1994,1994,8532,85,85,NA,"KOR","KOR"
1995,1995,8507,85,85,NA,"KOR","KOR"
1995,1995,8532,85,85,NA,"KOR","KOR"
1996,1996,8507,85,85,NA,"KOR","KOR"
1996,1996,8532,85,85,NA,"KOR","KOR"
1997,1997,8507,85,85,NA,"KOR","KOR"
1997,1997,8532,85,85,NA,"KOR","KOR"
1998,1998,8507,85,85,NA,"KOR","KOR"
1998,1998,8532,85,85,NA,"KOR","KOR"
1999,1999,8507,85,85,NA,"KOR","KOR"
1999,1999,8532,85,85,NA,"KOR","KOR"
2000,2000,8507,85,85,9831,"KOR","KOR"
2000,2000,8532,85,85,27546,"KOR","KOR"
2001,2001,8507,85,85,10695,"KOR","KOR"
2001,2001,8532,85,85,29304,"KOR","KOR"
2002,2002,8507,85,85,11933,"KOR","KOR"
2002,2002,8532,85,85,31923,"KOR","KOR"
2003,2003,8507,85,85,12411,"KOR","KOR"
2003,2003,8532,85,85,31836,"KOR","KOR"
2004,2004,8507,85,85,13215,"KOR","KOR"
2004,2004,8532,85,85,31785,"KOR","KOR"
2005,2005,8507,85,85,14585,"KOR","KOR"
2005,2005,8532,85,85,34418,"KOR","KOR"
2006,2006,8507,85,85,15508,"KOR","KOR"
2006,2006,8532,85,85,37939,"KOR","KOR"
2007,2007,8507,85,85,17492,"KOR","KOR"
2007,2007,8532,85,85,43650,"KOR","KOR"
2008,2008,8507,85,85,19529,"KOR","KOR"
2008,2008,8532,85,85,48894,"KOR","KOR"
2009,2009,8507,85,85,19521,"KOR","KOR"
2009,2009,8532,85,85,46916,"KOR","KOR"
2010,2010,8507,85,85,19052,"KOR","KOR"
2010,2010,8532,85,85,46998,"KOR","KOR"
2011,2011,8507,85,85,19659,"KOR","KOR"
2011,2011,8532,85,85,51110,"KOR","KOR"
2012,2012,8507,85,85,21937,"KOR","KOR"
2012,2012,8532,85,85,56814,"KOR","KOR"
2013,2013,8507,85,85,24682,"KOR","KOR"
2013,2013,8532,85,85,64134,"KOR","KOR"
2014,2014,8507,85,85,27328,"KOR","KOR"
2014,2014,8532,85,85,68760,"KOR","KOR"
2015,2015,8507,85,85,28799,"KOR","KOR"
2015,2015,8532,85,85,72989,"KOR","KOR"
2016,2016,8507,85,85,30034,"KOR","KOR"
2016,2016,8532,85,85,75353,"KOR","KOR"
2017,2017,8507,85,85,34803,"KOR","KOR"
2017,2017,8532,85,85,81125,"KOR","KOR"
2018,2018,8507,85,85,39558,"KOR","KOR"
2018,2018,8532,85,85,87947,"KOR","KOR"
1993,1993,8507,86,86,NA,"KOR","KOR"
1993,1993,8532,86,86,NA,"KOR","KOR"
1994,1994,8507,86,86,NA,"KOR","KOR"
1994,1994,8532,86,86,NA,"KOR","KOR"
1995,1995,8507,86,86,NA,"KOR","KOR"
1995,1995,8532,86,86,NA,"KOR","KOR"
1996,1996,8507,86,86,NA,"KOR","KOR"
1996,1996,8532,86,86,NA,"KOR","KOR"
1997,1997,8507,86,86,NA,"KOR","KOR"
1997,1997,8532,86,86,NA,"KOR","KOR"
1998,1998,8507,86,86,NA,"KOR","KOR"
1998,1998,8532,86,86,NA,"KOR","KOR"
1999,1999,8507,86,86,NA,"KOR","KOR"
1999,1999,8532,86,86,NA,"KOR","KOR"
2000,2000,8507,86,86,7995,"KOR","KOR"
2000,2000,8532,86,86,24048,"KOR","KOR"
2001,2001,8507,86,86,8315,"KOR","KOR"
2001,2001,8532,86,86,24386,"KOR","KOR"
2002,2002,8507,86,86,9056,"KOR","KOR"
2002,2002,8532,86,86,25978,"KOR","KOR"
2003,2003,8507,86,86,10122,"KOR","KOR"
2003,2003,8532,86,86,28349,"KOR","KOR"
2004,2004,8507,86,86,10630,"KOR","KOR"
2004,2004,8532,86,86,28394,"KOR","KOR"
2005,2005,8507,86,86,11378,"KOR","KOR"
2005,2005,8532,86,86,28502,"KOR","KOR"
2006,2006,8507,86,86,12611,"KOR","KOR"
2006,2006,8532,86,86,30988,"KOR","KOR"
2007,2007,8507,86,86,13413,"KOR","KOR"
2007,2007,8532,86,86,34233,"KOR","KOR"
2008,2008,8507,86,86,15106,"KOR","KOR"
2008,2008,8532,86,86,39602,"KOR","KOR"
2009,2009,8507,86,86,17026,"KOR","KOR"
2009,2009,8532,86,86,44687,"KOR","KOR"
2010,2010,8507,86,86,17067,"KOR","KOR"
2010,2010,8532,86,86,42991,"KOR","KOR"
2011,2011,8507,86,86,16611,"KOR","KOR"
2011,2011,8532,86,86,42980,"KOR","KOR"
2012,2012,8507,86,86,17132,"KOR","KOR"
2012,2012,8532,86,86,46774,"KOR","KOR"
2013,2013,8507,86,86,19244,"KOR","KOR"
2013,2013,8532,86,86,52221,"KOR","KOR"
2014,2014,8507,86,86,21808,"KOR","KOR"
2014,2014,8532,86,86,59278,"KOR","KOR"
2015,2015,8507,86,86,24213,"KOR","KOR"
2015,2015,8532,86,86,63629,"KOR","KOR"
2016,2016,8507,86,86,25625,"KOR","KOR"
2016,2016,8532,86,86,67546,"KOR","KOR"
2017,2017,8507,86,86,26805,"KOR","KOR"
2017,2017,8532,86,86,69949,"KOR","KOR"
2018,2018,8507,86,86,31095,"KOR","KOR"
2018,2018,8532,86,86,75375,"KOR","KOR"
1993,1993,8507,87,87,NA,"KOR","KOR"
1993,1993,8532,87,87,NA,"KOR","KOR"
1994,1994,8507,87,87,NA,"KOR","KOR"
1994,1994,8532,87,87,NA,"KOR","KOR"
1995,1995,8507,87,87,NA,"KOR","KOR"
1995,1995,8532,87,87,NA,"KOR","KOR"
1996,1996,8507,87,87,NA,"KOR","KOR"
1996,1996,8532,87,87,NA,"KOR","KOR"
1997,1997,8507,87,87,NA,"KOR","KOR"
1997,1997,8532,87,87,NA,"KOR","KOR"
1998,1998,8507,87,87,NA,"KOR","KOR"
1998,1998,8532,87,87,NA,"KOR","KOR"
1999,1999,8507,87,87,NA,"KOR","KOR"
1999,1999,8532,87,87,NA,"KOR","KOR"
2000,2000,8507,87,87,6571,"KOR","KOR"
2000,2000,8532,87,87,20627,"KOR","KOR"
2001,2001,8507,87,87,6685,"KOR","KOR"
2001,2001,8532,87,87,20963,"KOR","KOR"
2002,2002,8507,87,87,6969,"KOR","KOR"
2002,2002,8532,87,87,21287,"KOR","KOR"
2003,2003,8507,87,87,7563,"KOR","KOR"
2003,2003,8532,87,87,22721,"KOR","KOR"
2004,2004,8507,87,87,8498,"KOR","KOR"
2004,2004,8532,87,87,24934,"KOR","KOR"
